itemid,constants,source_count,sources
4406,BAKED_APPLE,1,scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4407,CARP_SUSHI,1,scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4408,TORTILLA,2,scripts/zones/Upper_Jeuno/npcs/Glyke.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4409,HARD_BOILED_EGG,1,scripts/zones/Metalworks/npcs/Tomasa.lua
4410,ROAST_MUSHROOM,2,scripts/globals/shop.lua|scripts/zones/Kazham/npcs/Nuh_Celodehki.lua
4411,DHALMEL_PIE,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4412,THUNDERMELON,2,scripts/globals/shop.lua|scripts/zones/Rabao/npcs/Scamplix.lua
4413,APPLE_PIE,1,scripts/globals/shop.lua
4415,EAR_OF_ROASTED_CORN,1,scripts/globals/shop.lua
4416,BOWL_OF_PEA_SOUP,1,scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4417,BOWL_OF_EGG_SOUP,3,scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua
4419,BOWL_OF_MUSHROOM_SOUP,2,scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Southern_San_dOria/npcs/Shilah.lua
4421,MELON_PIE,1,scripts/globals/shop.lua
4422,BOTTLE_OF_ORANGE_JUICE,5,scripts/globals/shop.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua|scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4423,BOTTLE_OF_APPLE_JUICE,4,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Northern_San_dOria/npcs/Boncort.lua|scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4424,BOTTLE_OF_MELON_JUICE,7,scripts/globals/shop.lua|scripts/zones/Bastok_Mines/npcs/Griselda.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4425,BOTTLE_OF_TOMATO_JUICE,1,scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4431,BUNCH_OF_SAN_DORIAN_GRAPES,2,scripts/globals/shop.lua|scripts/zones/Southern_San_dOria/npcs/Aveline.lua
4432,KAZHAM_PINEAPPLE,2,scripts/globals/shop.lua|scripts/zones/Kazham/npcs/Ghemi_Sinterilo.lua
4433,BOWL_OF_DHALMEL_STEW,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4434,PLATE_OF_MUSHROOM_RISOTTO,2,scripts/zones/Southern_San_dOria/npcs/Shilah.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4436,BAKED_POPOTO,3,scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua
4437,SLICE_OF_ROAST_MUTTON,3,scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4438,DHALMEL_STEAK,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4440,BOWL_OF_WHITEFISH_STEW,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4441,BOTTLE_OF_GRAPE_JUICE,6,scripts/globals/shop.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Northern_San_dOria/npcs/Boncort.lua|scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Southern_San_dOria/npcs/Shilah.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4442,BOTTLE_OF_PINEAPPLE_JUICE,6,scripts/zones/Bastok_Mines/npcs/Griselda.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4444,RARAB_TAIL,1,scripts/globals/shop.lua
4445,YAGUDO_CHERRY,1,scripts/globals/shop.lua
4446,PUMPKIN_PIE,1,scripts/globals/shop.lua
4450,CORAL_FUNGUS,2,scripts/globals/shop.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua
4455,BOWL_OF_PEBBLE_SOUP,5,scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Southern_San_dOria/npcs/Shilah.lua
4456,BOILED_CRAB,3,scripts/globals/shop.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua|scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4457,EEL_KABOB,2,scripts/zones/Kazham/npcs/Nuh_Celodehki.lua|scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua
4458,LOAF_OF_GOBLIN_BREAD,2,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua|scripts/zones/Rabao/npcs/Scamplix.lua
4459,NEBIMONITE_BAKE,1,scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4466,SPICY_CRACKER,1,scripts/globals/shop.lua
4467,GARLIC_CRACKER,1,scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua
4468,BUNCH_OF_PAMAMAS,2,scripts/globals/shop.lua|scripts/zones/Kazham/npcs/Ghemi_Sinterilo.lua
4488,JACK_O_LANTERN,1,scripts/globals/shop.lua
4490,PICKLED_HERRING,2,scripts/zones/Bastok_Mines/npcs/Griselda.lua|scripts/zones/Selbina/npcs/Dohdjuma.lua
4491,WATERMELON,2,scripts/globals/shop.lua|scripts/zones/Rabao/npcs/Scamplix.lua
4492,BOWL_OF_PULS,2,scripts/zones/Southern_San_dOria/npcs/Shilah.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4493,CUP_OF_WINDURSTIAN_TEA,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4494,POT_OF_SAN_DORIAN_TEA,1,scripts/zones/Southern_San_dOria/npcs/Shilah.lua
4495,CHUNK_OF_GOBLIN_CHOCOLATE,1,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua
4499,LOAF_OF_IRON_BREAD,5,scripts/zones/Bastok_Mines/npcs/Griselda.lua|scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4503,BUNCH_OF_BUBURIMU_GRAPES,1,scripts/globals/shop.lua
4505,HANDFUL_OF_SUNFLOWER_SEEDS,1,scripts/globals/shop.lua
4506,MUTTON_TORTILLA,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4509,FLASK_OF_DISTILLED_WATER,21,scripts/globals/shop.lua|scripts/zones/Aht_Urhgan_Whitegate/npcs/Gavrie.lua|scripts/zones/Bastok_Mines/npcs/Griselda.lua|scripts/zones/Kazham/npcs/Pahya_Lolohoiv.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua|scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Mhaura/npcs/Pikini-Mikini.lua|scripts/zones/Northern_San_dOria/npcs/Boncort.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua|scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Rabao/npcs/Scamplix.lua|scripts/zones/Selbina/npcs/Dohdjuma.lua|scripts/zones/Southern_San_dOria/npcs/Benaige.lua|scripts/zones/Southern_San_dOria/npcs/Shilah.lua|scripts/zones/Tavnazian_Safehold/npcs/Komalata.lua|scripts/zones/Upper_Jeuno/npcs/Leillaine.lua|scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua|scripts/zones/Windurst_Woods/npcs/Wije_Tiren.lua
4510,ACORN_COOKIE,2,scripts/globals/shop.lua|scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4533,BOWL_OF_DELICIOUS_PULS,1,scripts/zones/Southern_San_dOria/npcs/Shilah.lua
4535,BOILED_CRAYFISH,1,scripts/zones/Port_San_dOria/npcs/Croumangue.lua
4536,BLACKENED_FROG,1,scripts/zones/Kazham/npcs/Nuh_Celodehki.lua
4537,ROAST_CARP,1,scripts/zones/Port_San_dOria/npcs/Croumangue.lua
4538,ROAST_PIPIRA,2,scripts/globals/shop.lua|scripts/zones/Windurst_Waters/npcs/Ness_Rugetomal.lua
4539,GOBLIN_PIE,1,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua
4543,GOBLIN_MUSHPOT,1,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua
4545,BUNCH_OF_GYSAHL_GREENS,9,scripts/globals/shop.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Lower_Jeuno/npcs/Rhimonne.lua|scripts/zones/Port_Jeuno/npcs/Challoux.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Mejuone.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua
4554,SERVING_OF_SHALLOPS_TROPICALE,1,scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4555,WINDURST_SALAD,2,scripts/zones/Upper_Jeuno/npcs/Glyke.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4556,SERVING_OF_ICECAP_ROLANBERRY,2,scripts/globals/shop.lua|scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
4558,BOTTLE_OF_YAGUDO_DRINK,1,scripts/globals/shop.lua
4559,SERVING_OF_HERB_QUUS,2,scripts/zones/Selbina/npcs/Dohdjuma.lua|scripts/zones/Upper_Jeuno/npcs/Glyke.lua
4560,BOWL_OF_VEGETABLE_SOUP,2,scripts/zones/Port_San_dOria/npcs/Croumangue.lua|scripts/zones/Southern_San_dOria/npcs/Shilah.lua
4570,BIRD_EGG,3,scripts/zones/Port_Bastok/npcs/Denvihr.lua|scripts/zones/Port_San_dOria/npcs/Albinie.lua|scripts/zones/Port_Windurst/npcs/Uli_Pehkowa.lua
4571,CLUMP_OF_BEAUGREENS,1,scripts/globals/shop.lua
4572,SERVING_OF_BEAUGREEN_SAUTE,2,scripts/zones/Southern_San_dOria/npcs/Shilah.lua|scripts/zones/Windurst_Waters/npcs/Taajiji.lua
4578,SAUSAGE,3,scripts/zones/Metalworks/npcs/Tomasa.lua|scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua
4591,LOAF_OF_PUMPERNICKEL,2,scripts/zones/Port_Bastok/npcs/Melloa.lua|scripts/zones/Port_Bastok/npcs/Sawyer.lua
4609,SCROLL_OF_CURE,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4610,SCROLL_OF_CURE_II,4,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua|scripts/zones/Selbina/npcs/Quelpia.lua
4611,SCROLL_OF_CURE_III,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4612,SCROLL_OF_CURE_IV,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4614,SCROLL_OF_CURE_VI,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4615,SCROLL_OF_CURAGA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4616,SCROLL_OF_CURAGA_II,3,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua|scripts/zones/Selbina/npcs/Quelpia.lua
4617,SCROLL_OF_CURAGA_III,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4620,SCROLL_OF_RAISE,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4622,SCROLL_OF_POISONA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4623,SCROLL_OF_PARALYNA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4624,SCROLL_OF_BLINDNA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4625,SCROLL_OF_SILENA,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4626,SCROLL_OF_STONA,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4627,SCROLL_OF_VIRUNA,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4628,SCROLL_OF_CURSNA,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4629,SCROLL_OF_HOLY,3,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua|scripts/zones/Selbina/npcs/Quelpia.lua
4631,SCROLL_OF_DIA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4632,SCROLL_OF_DIA_II,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4633,SCROLL_OF_DIA_III,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4636,SCROLL_OF_BANISH,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4637,SCROLL_OF_BANISH_II,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4638,SCROLL_OF_BANISH_III,3,scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua
4641,SCROLL_OF_DIAGA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4646,SCROLL_OF_BANISHGA,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4647,SCROLL_OF_BANISHGA_II,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4651,SCROLL_OF_PROTECT,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4652,SCROLL_OF_PROTECT_II,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4653,SCROLL_OF_PROTECT_III,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4654,SCROLL_OF_PROTECT_IV,3,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4655,SCROLL_OF_PROTECT_V,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4656,SCROLL_OF_SHELL,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4657,SCROLL_OF_SHELL_II,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4658,SCROLL_OF_SHELL_III,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4660,SCROLL_OF_SHELL_V,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4661,SCROLL_OF_BLINK,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4662,SCROLL_OF_STONESKIN,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4663,SCROLL_OF_AQUAVEIL,2,scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4664,SCROLL_OF_SLOW,3,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4665,SCROLL_OF_HASTE,2,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4668,SCROLL_OF_BARFIRE,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4669,SCROLL_OF_BARBLIZZARD,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4670,SCROLL_OF_BARAERO,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4671,SCROLL_OF_BARSTONE,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4672,SCROLL_OF_BARTHUNDER,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4673,SCROLL_OF_BARWATER,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4674,SCROLL_OF_BARFIRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4675,SCROLL_OF_BARBLIZZARA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4676,SCROLL_OF_BARAERA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4677,SCROLL_OF_BARSTONRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4678,SCROLL_OF_BARTHUNDRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4679,SCROLL_OF_BARWATERA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4680,SCROLL_OF_BARSLEEP,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4681,SCROLL_OF_BARPOISON,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4682,SCROLL_OF_BARPARALYZE,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4683,SCROLL_OF_BARBLIND,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4684,SCROLL_OF_BARSILENCE,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4685,SCROLL_OF_BARPETRIFY,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4686,SCROLL_OF_BARVIRUS,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4687,SCROLL_OF_RECALL_JUGNER,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4688,SCROLL_OF_RECALL_PASHH,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4689,SCROLL_OF_RECALL_MERIPH,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4690,SCROLL_OF_BARAMNESIA,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4691,SCROLL_OF_BARAMNESRA,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4694,SCROLL_OF_BARSLEEPRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4695,SCROLL_OF_BARPOISONRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4696,SCROLL_OF_BARPALARYZRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4697,SCROLL_OF_BARBLINDRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4698,SCROLL_OF_BARSILENCERA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4699,SCROLL_OF_BARPETRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4700,SCROLL_OF_BARVIRA,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4701,SCROLL_OF_CURA,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4702,SCROLL_OF_SACRIFICE,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4703,SCROLL_OF_ESUNA,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4704,SCROLL_OF_AUSPICE,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
4706,SCROLL_OF_ENLIGHT,1,scripts/zones/Nashmau/npcs/Mamaroon.lua
4707,SCROLL_OF_ENDARK,1,scripts/zones/Nashmau/npcs/Mamaroon.lua
4708,SCROLL_OF_ENFIRE,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4709,SCROLL_OF_ENBLIZZARD,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4710,SCROLL_OF_ENAERO,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4711,SCROLL_OF_ENSTONE,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4712,SCROLL_OF_ENTHUNDER,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4713,SCROLL_OF_ENWATER,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4715,SCROLL_OF_REPRISAL,1,scripts/zones/Al_Zahbi/npcs/Zafif.lua
4716,SCROLL_OF_REGEN,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4718,SCROLL_OF_REGEN_II,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4720,SCROLL_OF_FLASH,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua
4721,SCROLL_OF_REPOSE,1,scripts/zones/Bastok_Markets/npcs/Sororo.lua
4728,SCROLL_OF_TELEPORT_YHOAT,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4729,SCROLL_OF_TELEPORT_ALTEP,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4730,SCROLL_OF_TELEPORT_HOLLA,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4731,SCROLL_OF_TELEPORT_DEM,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4732,SCROLL_OF_TELEPORT_MEA,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4734,SCROLL_OF_PROTECTRA_II,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4735,SCROLL_OF_PROTECTRA_III,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4736,SCROLL_OF_PROTECTRA_IV,3,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4737,SCROLL_OF_PROTECTRA_V,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4738,SCROLL_OF_SHELLRA,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4739,SCROLL_OF_SHELLRA_II,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4740,SCROLL_OF_SHELLRA_III,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4742,SCROLL_OF_SHELLRA_V,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4744,SCROLL_OF_INVISIBLE,2,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4745,SCROLL_OF_SNEAK,2,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4746,SCROLL_OF_DEODORIZE,2,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4747,SCROLL_OF_TELEPORT_VAHZL,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4750,SCROLL_OF_RERAISE_III,2,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua
4752,SCROLL_OF_FIRE,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4753,SCROLL_OF_FIRE_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4754,SCROLL_OF_FIRE_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4755,SCROLL_OF_FIRE_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4756,SCROLL_OF_FIRE_V,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4757,SCROLL_OF_BLIZZARD,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4758,SCROLL_OF_BLIZZARD_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4759,SCROLL_OF_BLIZZARD_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
