itemid,name,vendor_price_min,vendor_price_max,has_hard_floor,priced_source_count,source_type,source_files,buyer_allowed,seller_candidate,recommended_class,manual_review_required,auto_live_promotion
5029,scroll_of_battlefield_elegy,4800,4800,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Southern_San_dOria/npcs/Thadiene.lua,0,1,SCARCE,0,0
5032,scroll_of_sinewy_etude,3420,3420,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5033,scroll_of_dextrous_etude,3060,3060,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5034,scroll_of_vivacious_etude,2400,2400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5035,scroll_of_quick_etude,2080,2080,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5036,scroll_of_learned_etude,1704,1704,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5037,scroll_of_spirited_etude,1376,1376,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5038,scroll_of_enchanting_etude,1088,1088,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua,0,1,SCARCE,0,0
5039,scroll_of_herculean_etude,88400,88400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5040,scroll_of_uncanny_etude,85000,85000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5041,scroll_of_vital_etude,76800,76800,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5042,scroll_of_swift_etude,73600,73600,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5043,scroll_of_sage_etude,70400,70400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5044,scroll_of_logical_etude,63000,63000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5045,scroll_of_bewitching_etude,60000,60000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5046,scroll_of_fire_carol,6380,6380,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5047,scroll_of_ice_carol,7440,7440,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5048,scroll_of_wind_carol,5940,5940,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5049,scroll_of_earth_carol,4600,4600,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5050,scroll_of_lightning_carol,7920,7920,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5051,scroll_of_water_carol,5000,5000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5052,scroll_of_light_carol,4200,4200,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5053,scroll_of_dark_carol,8400,8400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5054,scroll_of_fire_carol_ii,37128,37128,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/globals/shop.lua,0,1,SCARCE,0,0
5056,scroll_of_wind_carol_ii,34944,34944,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/globals/shop.lua,0,1,SCARCE,0,0
5057,scroll_of_earth_carol_ii,30680,30680,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/globals/shop.lua,0,1,SCARCE,0,0
5059,scroll_of_water_carol_ii,32240,32240,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/globals/shop.lua,0,1,SCARCE,0,0
5062,scroll_of_fire_threnody,700,700,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Windurst_Waters/npcs/Ensasa.lua,0,1,SCARCE,0,0
5063,scroll_of_ice_threnody,1088,1088,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Mjoll.lua,0,1,SCARCE,0,0
5064,scroll_of_wind_threnody,567,567,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua,0,1,SCARCE,0,0
5065,scroll_of_earth_threnody,308,308,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Windurst_Waters/npcs/Ensasa.lua,0,1,SCARCE,0,0
5066,scroll_of_lightning_threnody,1376,1376,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Southern_San_dOria/npcs/Lusiane.lua,0,1,SCARCE,0,0
5067,scroll_of_water_threnody,420,420,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua,0,1,SCARCE,0,0
5068,scroll_of_light_threnody,120,120,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Southern_San_dOria/npcs/Lusiane.lua,0,1,SCARCE,0,0
5069,scroll_of_dark_threnody,217,217,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Mjoll.lua,0,1,SCARCE,0,0
5072,scroll_of_goddesss_hymnus,104000,104000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/globals/shop.lua,0,1,SCARCE,0,0
5073,scroll_of_chocobo_mazurka,55200,55200,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua,0,1,SCARCE,0,0
5076,scroll_of_foe_sirvente,99375,99375,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5077,scroll_of_adventurers_dirge,99375,99375,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,0,1,SCARCE,0,0
5078,scroll_of_sentinels_scherzo,60000,60000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua,0,1,SCARCE,0,0
5079,scroll_of_foe_lullaby_ii,70140,70140,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua,0,1,SCARCE,0,0
5082,scroll_of_cura_ii,96075,96075,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Rabao/npcs/Brave_Ox.lua,0,1,SCARCE,0,0
5085,scroll_of_regen_iv,50400,50400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Port_Jeuno/npcs/Gekko.lua,0,1,SCARCE,0,0
5087,scroll_of_gain-str,89804,89804,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5088,scroll_of_gain-dex,99613,99613,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5089,scroll_of_gain-vit,73740,73740,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5090,scroll_of_gain-agi,85680,85680,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5091,scroll_of_gain-int,94461,94461,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5092,scroll_of_gain-mnd,77500,77500,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5093,scroll_of_gain-chr,81900,81900,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5094,scroll_of_boost-str,89804,89804,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5095,scroll_of_boost-dex,99613,99613,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5096,scroll_of_boost-vit,73740,73740,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5097,scroll_of_boost-agi,85680,85680,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5098,scroll_of_boost-int,94461,94461,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5099,scroll_of_boost-mnd,77500,77500,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5100,scroll_of_boost-chr,81900,81900,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5103,scroll_of_crusade,155925,155925,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Rabao/npcs/Brave_Ox.lua,0,1,SCARCE,0,0
5104,scroll_of_flurry,33000,33000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Selbina/npcs/Falgima.lua,0,1,SCARCE,0,0
5106,scroll_of_inundation,73500,73500,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
5477,warrior_die,68000,68000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5478,monk_die,22400,22400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5479,white_mage_die,5000,5000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5480,black_mage_die,108000,108000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5481,red_mage_die,62000,62000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5482,thief_die,50400,50400,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5483,paladin_die,90750,90750,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5484,dark_knight_die,2205,2205,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5485,beastmaster_die,26600,26600,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5486,bard_die,12780,12780,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5487,ranger_die,1300,1300,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5488,samurai_die,35200,35200,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5489,ninja_die,600,600,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5490,dragoon_die,9216,9216,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5491,summoner_die,40000,40000,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5492,blue_mage_die,3525,3525,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5493,corsair_die,316,316,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5494,puppetmaster_die,82500,82500,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Jajaroon.lua,0,1,SCARCE,0,0
5495,dancer_die,63375,63375,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5496,scholar_die,68250,68250,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Al_Zahbi/npcs/Chayaya.lua,0,1,SCARCE,0,0
5497,bolters_die,99224,99224,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5498,casters_die,85500,85500,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5499,coursers_die,97350,97350,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5500,blitzers_die,100650,100650,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5501,tacticians_die,109440,109440,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5502,allies_die,116568,116568,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5503,misers_die,96250,96250,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5504,companions_die,95800,95800,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
5505,avengers_die,123744,123744,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
6041,pyrohelix_schema,7714,7714,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6042,hydrohelix_schema,6786,6786,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6043,ionohelix_schema,8625,8625,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6044,cryohelix_schema,7896,7896,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6045,geohelix_schema,6591,6591,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6046,anemohelix_schema,6981,6981,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6047,luminohelix_schema,8940,8940,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6048,noctohelix_schema,8790,8790,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6049,firestorm_schema,8060,8060,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6050,rainstorm_schema,6318,6318,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6051,thunderstorm_schema,9100,9100,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6052,hailstorm_schema,8580,8580,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6053,sandstorm_schema,5200,5200,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6054,windstorm_schema,6786,6786,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6055,aurorastorm_schema,11440,11440,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6056,voidstorm_schema,10725,10725,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,0,1,SCARCE,0,0
6059,animus_augeo_schema,29925,29925,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,0,1,SCARCE,0,0
6060,animus_minuo_schema,29925,29925,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,0,1,SCARCE,0,0
6061,adloquium_schema,36300,36300,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,0,1,SCARCE,0,0
6368,geomancer_die,69288,69288,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
6369,rune_fencer_die,73920,73920,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Nashmau/npcs/Chichiroon.lua,0,1,SCARCE,0,0
6569,scroll_of_slow_ii,139135,139135,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
6570,scroll_of_paralyze_ii,139135,139135,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
6571,scroll_of_phalanx_ii,139135,139135,1,1,LSB_SCRIPT_LITERAL_SHOP,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,0,1,SCARCE,0,0
