itemid,name,keyitem_ids,keyitem_names,policy_family,recommended_class,policy_reason,minimum_maturity,synthetic_supply_eligible,buyer_eligible,manual_approval_required,pricing_ready,vendor_item,rare,can_equip,stack_size,base_sell,has_nq_recipe,hq_only,min_craft_level,max_craft_level,auto_live_promotion
5664,plate_of_salmon_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ADVANCED,1,1,0,1,0,0,0,12,615,0,1,63,63,0
5665,plate_of_fin_sushi,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,1,0,1,0,0,0,12,502,1,0,89,89,0
5666,plate_of_fin_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,627,0,1,89,89,0
5669,bowl_of_loach_slop,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,NORMAL,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_NONSTACKABLE_GOOD,ESTABLISHED,1,1,0,1,0,0,0,1,530,1,0,51,51,0
5670,bowl_of_loach_gruel,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,0,1,424,0,1,51,51,0
5671,bowl_of_loach_soup,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,0,1,2610,0,1,51,51,0
5691,plate_of_shrimp_sushi,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,1,0,1,0,0,0,12,457,1,0,54,54,0
5692,plate_of_shrimp_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,0,12,745,0,1,54,54,0
5693,plate_of_octopus_sushi,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,1,0,1,0,0,0,12,532,1,0,64,64,0
5694,plate_of_octopus_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ADVANCED,1,1,0,1,0,0,0,12,341,0,1,64,64,0
5718,cream_puff,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,260,1,0,81,81,0
5719,dish_of_spaghetti_marinara,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,1,0,1,0,0,0,12,1497,1,0,71,71,0
5720,dish_of_spaghetti_marinara_+1,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ADVANCED,1,1,0,1,0,0,0,12,519,0,1,71,71,0
5721,plate_of_crab_sushi,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,93,1,0,49,49,0
5722,plate_of_crab_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,0,12,165,0,1,49,49,0
5727,serving_of_zaru_soba,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,400,1,0,56,56,0
5728,serving_of_zaru_soba_+1,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,0,12,500,0,1,56,56,0
5779,cherry_macaron,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,GROWING,1,0,0,1,1,0,0,12,15,1,0,35,35,0
5780,coffee_macaron,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,57,1,0,55,55,0
5781,kitron_macaron,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,120,1,0,75,75,0
5782,sugar_rusk,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,30,1,0,45,45,0
5783,chocolate_rusk,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,90,1,0,65,65,0
5784,coconut_rusk,2042,PATISSIER,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,150,1,0,85,85,0
5893,marine_stewpot,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,NORMAL,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_NONSTACKABLE_GOOD,FULL,1,1,0,1,0,0,0,1,1540,1,0,116,116,0
5894,prime_marine_stewpot,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,0,0,0,0,1,0,0,1,116,116,0
6063,fruit_parfait,2042,PATISSIER,GUILD_POINT_TECHNIQUE,NORMAL,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_NONSTACKABLE_GOOD,ADVANCED,1,0,0,1,1,0,0,1,287,1,0,85,85,0
6064,queens_crown,2042,PATISSIER,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,1,426,0,1,85,85,0
6219,warthog_stewpot,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,NORMAL,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_NONSTACKABLE_GOOD,ADVANCED,1,1,0,1,0,0,0,1,0,1,0,100,100,0
6220,prime_warthog_stewpot,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,1,1380,0,1,100,100,0
6221,prized_warthog_stewpot,2043,STEWPOT_MASTERY,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,1,2070,0,1,100,100,0
6225,cyclical_coalescence,2042,PATISSIER,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,0,0,1,112,112,0
6458,bowl_of_soy_ramen,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,1,0,1,0,0,0,12,200,1,0,90,90,0
6459,bowl_of_soy_ramen_+1,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,479,0,1,90,90,0
6460,bowl_of_miso_ramen,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,1,0,1,0,0,0,12,200,1,0,90,90,0
6461,bowl_of_miso_ramen_+1,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,479,0,1,90,90,0
6462,bowl_of_salt_ramen,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,1,0,1,0,0,0,12,200,1,0,90,90,0
6463,bowl_of_salt_ramen_+1,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,479,0,1,90,90,0
6468,plate_of_sublime_sushi,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,1,0,1,0,0,0,12,362,1,0,90,90,0
6469,plate_of_sublime_sushi_+1,2040,RAW_FISH_HANDLING,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,0,12,423,0,1,90,90,0
6538,altanas_repast,2046,CULINARIANS_AURUM_TOME,ESCUTCHEON_MASTER_TOME,NORMAL,ESCUTCHEON_MASTER_RECIPE_RESTRICTED_CRAFT_NONSTACKABLE_GOOD,FULL,1,1,1,0,0,0,0,1,0,1,0,113,113,0
6539,altanas_repast_+1,2046,CULINARIANS_AURUM_TOME,ESCUTCHEON_MASTER_TOME,SCARCE,ESCUTCHEON_MASTER_RECIPE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,1,0,0,0,0,1,0,0,1,113,113,0
6540,altanas_repast_+2,2046,CULINARIANS_AURUM_TOME,ESCUTCHEON_MASTER_TOME,SCARCE,ESCUTCHEON_MASTER_RECIPE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,1,0,0,0,0,1,0,0,1,113,113,0
9032,strobe_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,585,1,0,49,49,0
9033,tension_spring_iii,2002,CLOCKMAKING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,540,1,0,66,66,0
9035,tranquilizer_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,810,1,0,65,65,0
9041,coiler_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,607,1,0,68,68,0
9043,stealth_screen_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,540,1,0,60,60,0
9052,golden_coil,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,1,0,1,0,0,0,12,850,1,0,53,53,0
9053,platinum_gear,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,1,0,1,0,0,0,12,0,1,0,64,64,0
9065,inhibitor_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,0,0,1,1,0,0,12,0,1,0,60,60,0
9066,amplifier,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,0,1,0,62,62,0
9067,repeater,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,0,1,0,70,70,0
9074,regulator,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,675,1,0,76,76,0
9131,tension_spring_iv,2002,CLOCKMAKING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,756,1,0,71,71,0
9132,heat_capacitor_ii,2002,CLOCKMAKING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,742,1,0,70,70,0
9134,tranquilizer_iii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,700,1,0,70,70,0
9135,amplifier_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,756,1,0,67,67,0
9145,orichalcum_gearbox,2002,CLOCKMAKING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,1,0,1,0,0,0,12,0,1,0,69,69,0
9196,container_of_ramen_noodles,2041,NOODLE_KNEADING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ESTABLISHED,1,1,0,1,0,0,0,12,310,1,0,46,46,0
9880,tension_spring_v,2002,CLOCKMAKING,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,0,1,0,76,76,0
9882,tranquilizer_iv,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,MATURE,1,0,0,1,1,0,0,12,962,1,0,74,74,0
9885,magniplug,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,600,1,0,83,83,0
9886,magniplug_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,962,1,0,88,88,0
9887,arcanoclutch,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,600,1,0,83,83,0
9888,arcanoclutch_ii,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,962,1,0,88,88,0
9889,truesights,2037,IATROCHEMISTRY,GUILD_POINT_TECHNIQUE,STAPLE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,ADVANCED,1,0,0,1,1,0,0,12,0,1,0,88,88,0
14531,bannaret_mail,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,3965,1,0,40,40,0
14541,taikyoku_kenpogi,2009,CLOTH_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,1321,1,0,21,21,0
14957,aiming_gloves,2017,LEATHER_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,2053,1,0,29,29,0
15526,regen_collar,2008,CLOTH_PURIFICATION,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,64,1,0,41,41,0
15610,sturdy_trousers,2016,LEATHER_PURIFICATION,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,138,1,0,12,12,0
15611,sturdy_slacks,2009,CLOTH_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,781,1,0,18,18,0
15889,augmenting_belt,2016,LEATHER_PURIFICATION,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,86,1,0,16,16,0
16078,blissful_chapeau,2008,CLOTH_PURIFICATION,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,664,1,0,25,25,0
16603,halo_claymore,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,4686,1,0,44,44,0
16613,spirit_sword,2034,ALCHEMIC_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,4400,1,0,57,57,0
17954,jolt_axe,2025,BONE_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,942,1,0,24,24,0
17957,navy_axe,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,3994,1,0,45,45,0
18029,piercing_dagger,2001,GOLD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,241,1,0,16,16,0
18035,deathbone_knife,2025,BONE_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,825,1,0,44,44,0
18067,keen_zaghnal,2001,GOLD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,622,1,0,18,18,0
18117,gimlet_spear,1985,WOOD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,250,1,0,21,21,0
18122,broach_lance,1985,WOOD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ADVANCED,1,1,0,1,0,0,1,1,1300,1,0,86,86,0
18427,hanafubuki,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,MATURE,1,1,0,1,0,0,1,1,2993,1,0,66,66,0
18444,tsurugitachi,2001,GOLD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,MATURE,1,1,0,1,0,0,1,1,3362,1,0,67,67,0
18488,assailants_axe,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,225,1,0,26,26,0
18493,regiment_kheten,1993,METAL_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,MATURE,1,1,0,1,0,0,1,1,5104,1,0,78,78,0
18586,flexible_pole,1985,WOOD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,2373,1,0,16,16,0
18591,pastoral_staff,1985,WOOD_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,1087,1,0,53,53,0
18747,smash_cesti,2017,LEATHER_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,713,1,0,20,20,0
18755,noble_himantes,2017,LEATHER_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,1200,1,0,55,55,0
18853,spirit_maul,2034,ALCHEMIC_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,MATURE,1,1,0,1,0,0,1,1,1718,1,0,74,74,0
18945,jet_sickle,2025,BONE_ENSORCELLMENT,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,10230,1,0,50,50,0
19009,brass_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,75,1,0,16,16,0
19010,brass_grip_+1,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ESTABLISHED,1,1,0,1,0,0,1,1,100,0,1,16,16,0
19013,mythril_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,GROWING,1,1,0,1,0,0,1,1,1209,1,0,39,39,0
19014,mythril_grip_+1,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ESTABLISHED,1,1,0,1,0,0,1,1,1400,0,1,39,39,0
19019,platinum_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,MATURE,1,1,0,1,0,0,1,1,1536,1,0,62,62,0
19020,platinum_grip_+1,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,ADVANCED,1,1,0,1,0,0,1,1,1235,0,1,62,62,0
19046,reaver_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,ESTABLISHED,1,1,0,1,0,0,1,1,0,1,0,57,57,0
19047,reaver_grip_+1,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,MATURE,1,1,0,1,0,0,1,1,4262,0,1,57,57,0
21662,raetic_algol,1982,ALCHEMISTS_ARGENTUM_TOME,ESCUTCHEON_MASTER_TOME,SCARCE,ESCUTCHEON_MASTER_RECIPE_RESTRICTED_CRAFT_EQUIPMENT,FULL,1,1,1,1,0,0,1,1,0,1,0,119,119,0
21663,raetic_algol_+1,1982,ALCHEMISTS_ARGENTUM_TOME,ESCUTCHEON_MASTER_TOME,SCARCE,ESCUTCHEON_MASTER_RECIPE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,1,1,0,0,1,1,0,0,1,119,119,0
22204,nepenthe_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,FULL,1,1,0,1,0,0,1,1,0,1,0,105,105,0
22205,nepenthe_grip_+1,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_HQ_OUTPUT,FULL,1,1,0,1,0,0,1,1,0,0,1,105,105,0
22206,gracile_grip,1994,CHAINWORK,GUILD_POINT_TECHNIQUE,SCARCE,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,FULL,1,1,0,1,0,0,1,1,0,1,0,105,105,0
