itemid,name,item_type,ah_category,stack_size,policy_family,acquisition_state,source_gate_open,synthetic_supply_source_allowed,pricing_gate_required,seller_source_eligible,buyer_source_eligible,keep_protected,policy_reason,prior_resolution,source_types,repository_source_families,activation_ready,auto_live_promotion
11960,jingang_hose,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11961,menhit_slacks,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11962,galvanic_slops,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11972,praeco_slacks,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11973,hidalgo_slops,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11974,avant_cuisses,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11975,avant_cuisses_+1,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11976,kacura_subligar,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11977,kacura_subligar_+1,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11978,sweven_slacks,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11979,sweven_slacks_+1,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11980,calma_hose,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,NPC_SCRIPT_REFERENCE,,0,0
11981,mustela_brais,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,NPC_SCRIPT_REFERENCE,,0,0
11982,magavan_slops,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,NPC_SCRIPT_REFERENCE,,0,0
11983,triplus_subligar,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11984,induro_cuisses,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
11985,tussle_breeches,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12317,flame_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12340,marine_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12342,lantern_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12343,faerie_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,AH_LISTED_NO_SOURCE,,,0,0
12344,master_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12349,balance_buckler,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12350,strike_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12351,astral_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12362,highlanders_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12375,light_buckler,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,NPC_SCRIPT_REFERENCE,,0,0
12378,hard_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,AH_LISTED_NO_SOURCE,,,0,0
12389,mercenarys_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12391,healers_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12392,wizards_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12393,warlocks_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12394,pilferers_aspis,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12395,varlets_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12396,killer_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12397,trimmers_aspis,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12398,singers_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12400,ashigaru_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12401,genin_aspis,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12402,wyvern_targe,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12403,magicians_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12404,elegant_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12405,jennet_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12407,palmerins_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12408,absorbing_shield,6,16,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12462,tora_hachimaki,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12485,fungus_hat,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12486,emperor_hairpin,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12489,pixie_hairpin,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12492,fugacity_beret,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12501,monks_headgear,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12502,compound_eye_circlet,6,17,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12567,steam_scale_mail,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12613,jurfu_cloak,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12619,onion_harness,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12622,juogi_+1,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12623,yhel_jacket_+1,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12654,custom_tunic,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12655,custom_vest,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12656,magna_jerkin,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12657,magna_bodice,6,18,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12742,rune_bangles,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REPOSITORY_REFERENCE_ONLY,,OTHER_ACQUISITION_CONTEXT,0,0
12747,teal_cuffs,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
12748,thiefs_kote,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12749,scentless_armlets,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,NPC_SCRIPT_REFERENCE,,0,0
12761,custom_m_gloves,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12762,custom_f_gloves,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12763,magna_gauntlets,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12764,magna_gloves,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12765,wonder_mitts,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12766,savage_gauntlets,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12767,elders_bracers,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12796,asbestos_mitts,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12797,coarse_gauntlets,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12798,zealots_mitts,6,19,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,AH_LISTED_NO_SOURCE,,,0,0
12846,wukongs_hakama,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12871,custom_slacks,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12872,custom_pants,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12873,magna_m_chausses,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12874,magna_f_chausses,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12875,wonder_braccae,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12876,savage_loincloth,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12877,elders_braguette,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
12922,martial_slacks,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
12923,jujitsu_sitabaki,6,20,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,AH_LISTED_NO_SOURCE,,,0,0
13013,stumbling_sandals,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13014,leaping_boots,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,SCRIPT_REFERENCE_ONLY,,,0,0
13051,coarse_leggings,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13052,light_soleas,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,USAGE_METADATA_IS_NOT_ACQUISITION,AH_LISTED_NO_SOURCE,,,0,0
13054,fuma_kyahan,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13055,spirit_moccasins,6,21,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13056,peacock_charm,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13057,buburimu_gorget,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13058,bloodbead_amulet,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13071,scale_gorget,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13072,bird_whistle,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13073,holy_phial,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13077,star_pendant,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13086,cerulean_pendant,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13093,justice_badge,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13094,flower_necklace,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13096,dog_collar,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13109,harmonias_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13110,beast_whistle,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13112,rabbit_charm,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13113,black_silk_neckerchief,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13114,moon_amulet,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13115,elemental_charm,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13116,silver_name_tag,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13117,rangers_necklace,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13118,shield_pendant,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13119,tiger_stole,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13120,clay_amulet,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13127,guarding_gorget,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13128,spectacles,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13129,spirit_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13135,promise_badge,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13137,spider_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13139,yinyang_lorgnette,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13143,opo-opo_necklace,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
13146,tern_necklace,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
13148,evasion_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13149,parrying_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13150,shield_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13151,guarding_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13152,divine_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13153,dark_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13154,enhancing_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13155,enfeebling_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13156,elemental_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
13157,healing_torque,6,22,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
